#metadataBlock	name	dataverseAlias	displayName	blockURI
	MDS_V3_1		MDS_V3_1	
#datasetField	name	title	description	watermark	fieldType	displayOrder	displayFormat	advancedSearchField	allowControlledVocabulary	allowmultiples	facetable	displayoncreate	required	parent	metadatablock_id	termURI
	Resource.resourceDesign.groupsOfDiseases.generally	Diseases of the genitourinary system (XIV)	RRGG_8	8
	Resource.resourceDesign.groupsOfDiseases.generally	Diseases of the musculoskeletal system and connective tissue (XIII)	RRGG_9	9
	Resource.resourceDesign.groupsOfDiseases.generally	Diseases of the nervous system (VI)	RRGG_10	10
	Resource.resourceDesign.groupsOfDiseases.generally	Diseases of the respiratory system (X)	RRGG_11	11
	Resource.resourceDesign.groupsOfDiseases.generally	Diseases of the skin and subcutaneous tissue (XII)	RRGG_12	12
	Resource.resourceDesign.groupsOfDiseases.generally	Endocrine, nutritional and metabolic diseases (IV)	RRGG_13	13
	Resource.resourceDesign.groupsOfDiseases.generally	External causes of morbidity or mortality (XX)	RRGG_14	14
	Resource.resourceDesign.groupsOfDiseases.generally	Factors influencing health status and contact with health services (XXI)	RRGG_15	15
	Resource.resourceDesign.groupsOfDiseases.generally	Injury, poisoning and certain other consequences of external causes (XIX)	RRGG_16	16
	Resource.resourceDesign.groupsOfDiseases.generally	Mental and behavioural disorders (V)	RRGG_17	17
	Resource.resourceDesign.groupsOfDiseases.generally	Neoplasms (II)	RRGG_18	18
	Resource.resourceDesign.groupsOfDiseases.generally	Not applicable	RRGG_19	19
	Resource.resourceDesign.groupsOfDiseases.generally	Other	RRGG_20	20
	Resource.resourceDesign.groupsOfDiseases.generally	Pregnancy, childbirth or the puerperium (XV)	RRGG_21	21
	Resource.resourceDesign.groupsOfDiseases.generally	Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (XVIII)	RRGG_22	22
	Resource.resourceDesign.groupsOfDiseases.generally	Unknown	RRGG_23	23
	Resource.resourceDesign.groupsOfDiseases.conditions	Lower level ICD-10 (https://icd.who.int/browse10/2019/en), with autocomplete	RRGC_0	0
	Resource.resourceDesign.mortalityData	Yes, vital status only (cause of death missing)	RRM_0	0
	Resource.resourceDesign.mortalityData	Yes, with cause of death	RRM_1	1
	Resource.resourceDesign.mortalityData	No	RRM_2	2
	Resource.resourceDesign.ethicsCommitteeApproval	Request for approval not yet submitted	RRE_0	0
	Resource.resourceDesign.ethicsCommitteeApproval	Request for approval submitted, approval pending	RRE_1	1
	Resource.resourceDesign.ethicsCommitteeApproval	Request for approval submitted, approval granted	RRE_2	2
	Resource.resourceDesign.ethicsCommitteeApproval	Request for approval submitted, exempt granted	RRE_3	3
	Resource.resourceDesign.ethicsCommitteeApproval	Request for approval submitted, approval denied	RRE_4	4
	Resource.resourceDesign.ethicsCommitteeApproval	Approval not required	RRE_5	5
	Resource.resourceDesign.ethicsCommitteeApproval	Study withdrawn prior to decision on approval	RRE_6	6
	Resource.resourceDesign.ethicsCommitteeApproval	Unknown status of request approval	RRE_7	7
	Resource.resourceDesign.status	At the planning stage	RRS_0	0
	Resource.resourceDesign.status	Ongoing (I): Recruitment ongoing, but data collection not yet started	RRS_1	1
	Resource.resourceDesign.status	Ongoing (II): Recruitment and data collection ongoing	RRS_2	2
	Resource.resourceDesign.status	Ongoing (III): Recruitment completed, but data collection ongoing	RRS_3	3
	Resource.resourceDesign.status	Ongoing (IV): Recruitment and data collection completed, but data quality management ongoing	RRS_4	4
	Resource.resourceDesign.status	Suspended: Recruitment, data collection, or data quality management, halted, but potentially will resume	RRS_5	5
	Resource.resourceDesign.status	Terminated: Recruitment, data collection, data and quality management halted prematurely and will not resume	RRS_6	6
	Resource.resourceDesign.status	Completed: Recruitment, data collection, and data quality management completed normally	RRS_7	7
	Resource.resourceDesign.status	Other	RRS_8	8
	Resource.resourceDesign.statusWhenIntervention	Intervention ongoing	RRS_1_0	0
	Resource.resourceDesign.statusWhenIntervention	Intervention completed, follow-up ongoing	RRS_1_1	1
	Resource.resourceDesign.stageStopped	At the planning stage	RRS_2_0	0
	Resource.resourceDesign.stageStopped	Ongoing (I): Recruitment ongoing, but data collection not yet started	RRS_2_1	1
	Resource.resourceDesign.stageStopped	Ongoing (II): Recruitment and data collection ongoing	RRS_2_2	2
	Resource.resourceDesign.stageStopped	Ongoing (III): Recruitment completed, but data collection ongoing	RRS_2_3	3
	Resource.resourceDesign.stageStopped	Ongoing (IV): Recruitment and data collection completed, but data quality management ongoing	RRS_2_4	4
	Resource.resourceDesign.statusEnrollingByInvitation	Yes	RRS_3_0	0
	Resource.resourceDesign.statusEnrollingByInvitation	No	RRS_3_1	1
	Resource.resourceDesign.statusEnrollingByInvitation	Not applicable	RRS_3_2	2
	Resource.resourceDesign.recruitmentStatusRegister	Not yet recruiting	RRR_0	0
	Resource.resourceDesign.recruitmentStatusRegister	Recruiting	RRR_1	1
	Resource.resourceDesign.recruitmentStatusRegister	Enrolling by invitation	RRR_2	2
	Resource.resourceDesign.recruitmentStatusRegister	Active, not recruiting	RRR_3	3
	Resource.resourceDesign.recruitmentStatusRegister	Completed	RRR_4	4
	Resource.resourceDesign.recruitmentStatusRegister	Suspended	RRR_5	5
	Resource.resourceDesign.recruitmentStatusRegister	Terminated	RRR_6	6
	Resource.resourceDesign.recruitmentStatusRegister	Withdrawn	RRR_7	7
	Resource.resourceDesign.recruitmentStatusRegister	Other	RRR_8	8
	Resource.resourceDesign.countries	Afghanistan	RRC_0	0
	Resource.resourceDesign.countries	Albania	RRC_1	1
	Resource.resourceDesign.countries	Algeria	RRC_2	2
	Resource.resourceDesign.countries	American Samoa	RRC_3	3
	Resource.resourceDesign.countries	Andorra	RRC_4	4
	Resource.resourceDesign.countries	Angola	RRC_5	5
	Resource.resourceDesign.countries	Anguilla	RRC_6	6
	Resource.resourceDesign.countries	Antarctica	RRC_7	7
	Resource.resourceDesign.countries	Antigua and Barbuda	RRC_8	8
	Resource.resourceDesign.countries	Argentina	RRC_9	9
	Resource.resourceDesign.countries	Armenia	RRC_10	10
	Resource.resourceDesign.countries	Aruba	RRC_11	11
	Resource.resourceDesign.countries	Australia	RRC_12	12
	Resource.resourceDesign.countries	Austria	RRC_13	13
	Resource.resourceDesign.countries	Azerbaijan	RRC_14	14
	Resource.resourceDesign.countries	Bahamas	RRC_15	15
	Resource.resourceDesign.countries	Bahrain	RRC_16	16
	Resource.resourceDesign.countries	Bangladesh	RRC_17	17
	Resource.resourceDesign.countries	Barbados	RRC_18	18
	Resource.resourceDesign.countries	Belarus	RRC_19	19
	Resource.resourceDesign.countries	Belgium	RRC_20	20
	Resource.resourceDesign.countries	Belize	RRC_21	21
	Resource.resourceDesign.countries	Benin	RRC_22	22
	Resource.resourceDesign.countries	Bermuda	RRC_23	23
	Resource.resourceDesign.countries	Bhutan	RRC_24	24
	Resource.resourceDesign.countries	Bolivia, Plurinational State of	RRC_25	25
	Resource.resourceDesign.countries	Bonaire, Sint Eustatius and Saba	RRC_26	26
	Resource.resourceDesign.countries	Bosnia and Herzegovina	RRC_27	27
	Resource.resourceDesign.countries	Botswana	RRC_28	28
	Resource.resourceDesign.countries	Bouvet Island	RRC_29	29
	Resource.resourceDesign.countries	Brazil	RRC_30	30
	Resource.resourceDesign.countries	British Indian Ocean Territory	RRC_31	31
	Resource.resourceDesign.countries	Brunei Darussalam	RRC_32	32
	Resource.resourceDesign.countries	Bulgaria	RRC_33	33
	Resource.resourceDesign.countries	Burkina Faso	RRC_34	34
	Resource.resourceDesign.countries	Burundi	RRC_35	35
	Resource.resourceDesign.countries	Cabo Verde	RRC_36	36
	Resource.resourceDesign.countries	Cambodia	RRC_37	37
	Resource.resourceDesign.countries	Cameroon	RRC_38	38
	Resource.resourceDesign.countries	Canada	RRC_39	39
	Resource.resourceDesign.countries	Cayman Islands	RRC_40	40
	Resource.resourceDesign.countries	Central African Republic	RRC_41	41
	Resource.resourceDesign.countries	Chad	RRC_42	42
	Resource.resourceDesign.countries	Chile	RRC_43	43
	Resource.resourceDesign.countries	China	RRC_44	44
	Resource.resourceDesign.countries	Christmas Island	RRC_45	45
	Resource.resourceDesign.countries	Cocos (Keeling) Islands	RRC_46	46
	Resource.resourceDesign.countries	Colombia	RRC_47	47
	Resource.resourceDesign.countries	Comoros	RRC_48	48
	Resource.resourceDesign.countries	Congo	RRC_49	49
	Resource.resourceDesign.countries	Congo, Democratic Republic of the	RRC_50	50
	Resource.resourceDesign.countries	Cook Islands	RRC_51	51
	Resource.resourceDesign.countries	Costa Rica	RRC_52	52
	Resource.resourceDesign.countries	Croatia	RRC_53	53
	Resource.resourceDesign.countries	Cuba	RRC_54	54
	Resource.resourceDesign.countries	Curaçao	RRC_55	55
	Resource.resourceDesign.countries	Cyprus	RRC_56	56
	Resource.resourceDesign.countries	Czechia	RRC_57	57
	Resource.resourceDesign.countries	Côte d'Ivoire	RRC_58	58
	Resource.resourceDesign.countries	Denmark	RRC_59	59
	Resource.resourceDesign.countries	Djibouti	RRC_60	60
	Resource.resourceDesign.countries	Dominica	RRC_61	61
	Resource.resourceDesign.countries	Dominican Republic	RRC_62	62
	Resource.resourceDesign.countries	Ecuador	RRC_63	63
	Resource.resourceDesign.countries	Egypt	RRC_64	64
	Resource.resourceDesign.countries	El Salvador	RRC_65	65
	Resource.resourceDesign.countries	Equatorial Guinea	RRC_66	66
	Resource.resourceDesign.countries	Eritrea	RRC_67	67
	Resource.resourceDesign.countries	Estonia	RRC_68	68
	Resource.resourceDesign.countries	Eswatini	RRC_69	69
	Resource.resourceDesign.countries	Ethiopia	RRC_70	70
	Resource.resourceDesign.countries	Falkland Islands (Malvinas)	RRC_71	71
	Resource.resourceDesign.countries	Faroe Islands	RRC_72	72
	Resource.resourceDesign.countries	Fiji	RRC_73	73
	Resource.resourceDesign.countries	Finland	RRC_74	74
	Resource.resourceDesign.countries	France	RRC_75	75
	Resource.resourceDesign.countries	French Guiana	RRC_76	76
	Resource.resourceDesign.countries	French Polynesia	RRC_77	77
	Resource.resourceDesign.countries	French Southern Territories	RRC_78	78
	Resource.resourceDesign.countries	Gabon	RRC_79	79
	Resource.resourceDesign.countries	Gambia	RRC_80	80
	Resource.resourceDesign.countries	Georgia	RRC_81	81
	Resource.resourceDesign.countries	Germany	RRC_82	82
	Resource.resourceDesign.countries	Ghana	RRC_83	83
	Resource.resourceDesign.countries	Gibraltar	RRC_84	84
	Resource.resourceDesign.countries	Greece	RRC_85	85
	Resource.resourceDesign.countries	Greenland	RRC_86	86
	Resource.resourceDesign.countries	Grenada	RRC_87	87
	Resource.resourceDesign.countries	Guadeloupe	RRC_88	88
	Resource.resourceDesign.countries	Guam	RRC_89	89
	Resource.resourceDesign.countries	Guatemala	RRC_90	90
	Resource.resourceDesign.countries	Guernsey	RRC_91	91
	Resource.resourceDesign.countries	Guinea	RRC_92	92
	Resource.resourceDesign.countries	Guinea-Bissau	RRC_93	93
	Resource.resourceDesign.countries	Guyana	RRC_94	94
	Resource.resourceDesign.countries	Haiti	RRC_95	95
	Resource.resourceDesign.countries	Heard Island and McDonald Islands	RRC_96	96
	Resource.resourceDesign.countries	Holy See	RRC_97	97
	Resource.resourceDesign.countries	Honduras	RRC_98	98
	Resource.resourceDesign.countries	Hong Kong	RRC_99	99
	Resource.resourceDesign.countries	Hungary	RRC_100	100
	Resource.resourceDesign.countries	Iceland	RRC_101	101
	Resource.resourceDesign.countries	India	RRC_102	102
	Resource.resourceDesign.countries	Indonesia	RRC_103	103
	Resource.resourceDesign.countries	Iran, Islamic Republic of	RRC_104	104
	Resource.resourceDesign.countries	Iraq	RRC_105	105
	Resource.resourceDesign.countries	Ireland	RRC_106	106
	Resource.resourceDesign.countries	Isle of Man	RRC_107	107
	Resource.resourceDesign.countries	Israel	RRC_108	108
	Resource.resourceDesign.countries	Italy	RRC_109	109
	Resource.resourceDesign.countries	Jamaica	RRC_110	110
	Resource.resourceDesign.countries	Japan	RRC_111	111
	Resource.resourceDesign.countries	Jersey	RRC_112	112
	Resource.resourceDesign.countries	Jordan	RRC_113	113
	Resource.resourceDesign.countries	Kazakhstan	RRC_114	114
	Resource.resourceDesign.countries	Kenya	RRC_115	115
	Resource.resourceDesign.countries	Kiribati	RRC_116	116
	Resource.resourceDesign.countries	Korea, Democratic People's Republic of	RRC_117	117
	Resource.resourceDesign.countries	Korea, Republic of	RRC_118	118
	Resource.resourceDesign.countries	Kuwait	RRC_119	119
	Resource.resourceDesign.countries	Kyrgyzstan	RRC_120	120
	Resource.resourceDesign.countries	Lao People's Democratic Republic	RRC_121	121
	Resource.resourceDesign.countries	Latvia	RRC_122	122
	Resource.resourceDesign.countries	Lebanon	RRC_123	123
	Resource.resourceDesign.countries	Lesotho	RRC_124	124
	Resource.resourceDesign.countries	Liberia	RRC_125	125
	Resource.resourceDesign.countries	Libya	RRC_126	126
	Resource.resourceDesign.countries	Liechtenstein	RRC_127	127
	Resource.resourceDesign.countries	Lithuania	RRC_128	128
	Resource.resourceDesign.countries	Luxembourg	RRC_129	129
	Resource.resourceDesign.countries	Macao	RRC_130	130
	Resource.resourceDesign.countries	Madagascar	RRC_131	131
	Resource.resourceDesign.countries	Malawi	RRC_132	132
	Resource.resourceDesign.countries	Malaysia	RRC_133	133
	Resource.resourceDesign.countries	Maldives	RRC_134	134
	Resource.resourceDesign.countries	Mali	RRC_135	135
	Resource.resourceDesign.countries	Malta	RRC_136	136
	Resource.resourceDesign.countries	Marshall Islands	RRC_137	137
	Resource.resourceDesign.countries	Martinique	RRC_138	138
	Resource.resourceDesign.countries	Mauritania	RRC_139	139
	Resource.resourceDesign.countries	Mauritius	RRC_140	140
	Resource.resourceDesign.countries	Mayotte	RRC_141	141
	Resource.resourceDesign.countries	Mexico	RRC_142	142
	Resource.resourceDesign.countries	Micronesia, Federated States of	RRC_143	143
	Resource.resourceDesign.countries	Moldova, Republic of	RRC_144	144
	Resource.resourceDesign.countries	Monaco	RRC_145	145
	Resource.resourceDesign.countries	Mongolia	RRC_146	146
	Resource.resourceDesign.countries	Montenegro	RRC_147	147
	Resource.resourceDesign.countries	Montserrat	RRC_148	148
	Resource.resourceDesign.countries	Morocco	RRC_149	149
	Resource.resourceDesign.countries	Mozambique	RRC_150	150
	Resource.resourceDesign.countries	Myanmar	RRC_151	151
	Resource.resourceDesign.countries	Namibia	RRC_152	152
	Resource.resourceDesign.countries	Nauru	RRC_153	153
	Resource.resourceDesign.countries	Nepal	RRC_154	154
	Resource.resourceDesign.countries	Netherlands	RRC_155	155
	Resource.resourceDesign.countries	New Caledonia	RRC_156	156
	Resource.resourceDesign.countries	New Zealand	RRC_157	157
	Resource.resourceDesign.countries	Nicaragua	RRC_158	158
	Resource.resourceDesign.countries	Niger	RRC_159	159
	Resource.resourceDesign.countries	Nigeria	RRC_160	160
	Resource.resourceDesign.countries	Niue	RRC_161	161
	Resource.resourceDesign.countries	Norfolk Island	RRC_162	162
	Resource.resourceDesign.countries	North Macedonia	RRC_163	163
	Resource.resourceDesign.countries	Northern Mariana Islands	RRC_164	164
	Resource.resourceDesign.countries	Norway	RRC_165	165
	Resource.resourceDesign.countries	Oman	RRC_166	166
	Resource.resourceDesign.countries	Pakistan	RRC_167	167
	Resource.resourceDesign.countries	Palau	RRC_168	168
	Resource.resourceDesign.countries	Palestine, State of	RRC_169	169
	Resource.resourceDesign.countries	Panama	RRC_170	170
	Resource.resourceDesign.countries	Papua New Guinea	RRC_171	171
	Resource.resourceDesign.countries	Paraguay	RRC_172	172
	Resource.resourceDesign.countries	Peru	RRC_173	173
	Resource.resourceDesign.countries	Philippines	RRC_174	174
	Resource.resourceDesign.countries	Pitcairn	RRC_175	175
	Resource.resourceDesign.countries	Poland	RRC_176	176
	Resource.resourceDesign.countries	Portugal	RRC_177	177
	Resource.resourceDesign.countries	Puerto Rico	RRC_178	178
	Resource.resourceDesign.countries	Qatar	RRC_179	179
	Resource.resourceDesign.countries	Romania	RRC_180	180
	Resource.resourceDesign.countries	Russian Federation	RRC_181	181
	Resource.resourceDesign.countries	Rwanda	RRC_182	182
	Resource.resourceDesign.countries	Réunion	RRC_183	183
	Resource.resourceDesign.countries	Saint Barthélemy	RRC_184	184
	Resource.resourceDesign.countries	Saint Helena, Ascension and Tristan da Cunha	RRC_185	185
	Resource.resourceDesign.countries	Saint Kitts and Nevis	RRC_186	186
	Resource.resourceDesign.countries	Saint Lucia	RRC_187	187
	Resource.resourceDesign.countries	Saint Martin, (French part)	RRC_188	188
	Resource.resourceDesign.countries	Saint Pierre and Miquelon	RRC_189	189
	Resource.resourceDesign.countries	Saint Vincent and the Grenadines	RRC_190	190
	Resource.resourceDesign.countries	Samoa	RRC_191	191
	Resource.resourceDesign.countries	San Marino	RRC_192	192
	Resource.resourceDesign.countries	Sao Tome and Principe	RRC_193	193
	Resource.resourceDesign.countries	Saudi Arabia	RRC_194	194
	Resource.resourceDesign.countries	Senegal	RRC_195	195
	Resource.resourceDesign.countries	Serbia	RRC_196	196
	Resource.resourceDesign.countries	Seychelles	RRC_197	197
	Resource.resourceDesign.countries	Sierra Leone	RRC_198	198
	Resource.resourceDesign.countries	Singapore	RRC_199	199
	Resource.resourceDesign.countries	Sint Maarten, (Dutch part)	RRC_200	200
	Resource.resourceDesign.countries	Slovakia	RRC_201	201
	Resource.resourceDesign.countries	Slovenia	RRC_202	202
	Resource.resourceDesign.countries	Solomon Islands	RRC_203	203
	Resource.resourceDesign.countries	Somalia	RRC_204	204
	Resource.resourceDesign.countries	South Africa	RRC_205	205
	Resource.resourceDesign.countries	South Georgia and the South Sandwich Islands	RRC_206	206
	Resource.resourceDesign.countries	South Sudan	RRC_207	207
	Resource.resourceDesign.countries	Spain	RRC_208	208
	Resource.resourceDesign.countries	Sri Lanka	RRC_209	209
	Resource.resourceDesign.countries	Sudan	RRC_210	210
	Resource.resourceDesign.countries	Suriname	RRC_211	211
	Resource.resourceDesign.countries	Svalbard and Jan Mayen	RRC_212	212
	Resource.resourceDesign.countries	Sweden	RRC_213	213
	Resource.resourceDesign.countries	Switzerland	RRC_214	214
	Resource.resourceDesign.countries	Syrian Arab Republic	RRC_215	215
	Resource.resourceDesign.countries	Taiwan, Province of China	RRC_216	216
	Resource.resourceDesign.countries	Tajikistan	RRC_217	217
	Resource.resourceDesign.countries	Tanzania, United Republic of	RRC_218	218
	Resource.resourceDesign.countries	Thailand	RRC_219	219
	Resource.resourceDesign.countries	Timor-Leste	RRC_220	220
	Resource.resourceDesign.countries	Togo	RRC_221	221
	Resource.resourceDesign.countries	Tokelau	RRC_222	222
	Resource.resourceDesign.countries	Tonga	RRC_223	223
	Resource.resourceDesign.countries	Trinidad and Tobago	RRC_224	224
	Resource.resourceDesign.countries	Tunisia	RRC_225	225
	Resource.resourceDesign.countries	Turkmenistan	RRC_226	226
	Resource.resourceDesign.countries	Turks and Caicos Islands	RRC_227	227
	Resource.resourceDesign.countries	Tuvalu	RRC_228	228
	Resource.resourceDesign.countries	Türkiye	RRC_229	229
	Resource.resourceDesign.countries	Uganda	RRC_230	230
	Resource.resourceDesign.countries	Ukraine	RRC_231	231
	Resource.resourceDesign.countries	United Arab Emirates	RRC_232	232
	Resource.resourceDesign.countries	United Kingdom of Great Britain and Northern Ireland	RRC_233	233
	Resource.resourceDesign.countries	United States Minor Outlying Islands	RRC_234	234
	Resource.resourceDesign.countries	United States of America	RRC_235	235
	Resource.resourceDesign.countries	Uruguay	RRC_236	236
	Resource.resourceDesign.countries	Uzbekistan	RRC_237	237
	Resource.resourceDesign.countries	Vanuatu	RRC_238	238
	Resource.resourceDesign.countries	Venezuela, Bolivarian Republic of	RRC_239	239
	Resource.resourceDesign.countries	Viet Nam	RRC_240	240
	Resource.resourceDesign.countries	Virgin Islands, British	RRC_241	241
	Resource.resourceDesign.countries	Virgin Islands, U.S.	RRC_242	242
	Resource.resourceDesign.countries	Wallis and Futuna	RRC_243	243
	Resource.resourceDesign.countries	Western Sahara	RRC_244	244
	Resource.resourceDesign.countries	Yemen	RRC_245	245
	Resource.resourceDesign.countries	Zambia	RRC_246	246
	Resource.resourceDesign.countries	Zimbabwe	RRC_247	247
	Resource.resourceDesign.countries	Åland Islands	RRC_248	248
	Resource.resourceDesign.centers	Monocentric	RRC_1_0	0
	Resource.resourceDesign.centers	Multicentric	RRC_1_1	1
	Resource.resourceDesign.dataProviders	One data provider	RRD_0	0
	Resource.resourceDesign.dataProviders	Several data providers	RRD_1	1
	Resource.resourceDesign.subject	Person	RRS_4_0	0
	Resource.resourceDesign.subject	Animal	RRS_4_1	1
	Resource.resourceDesign.subject	Other	RRS_4_2	2
	Resource.resourceDesign.subject	Unknown	RRS_4_3	3
	Resource.resourceDesign.sampling.method	Probability	RRSM_0	0
	Resource.resourceDesign.sampling.method	Non-probability	RRSM_1	1
	Resource.resourceDesign.sampling.method	Mixed probability and non-probability	RRSM_2	2
	Resource.resourceDesign.sampling.method	Total universe/Complete enumeration	RRSM_3	3
	Resource.resourceDesign.sampling.method	Other	RRSM_4	4
	Resource.resourceDesign.sampling.method	Unknown	RRSM_5	5
	Resource.resourceDesign.sampling.method	Not applicable	RRSM_6	6
	Resource.resourceDesign.sampling.probabilityMethod	Simple random	RRSP_0	0
	Resource.resourceDesign.sampling.probabilityMethod	Systematic random	RRSP_1	1
	Resource.resourceDesign.sampling.probabilityMethod	Stratified	RRSP_2	2
	Resource.resourceDesign.sampling.probabilityMethod	Stratified: Proportional	RRSP_3	3
	Resource.resourceDesign.sampling.probabilityMethod	Stratified: Disproportional	RRSP_4	4
	Resource.resourceDesign.sampling.probabilityMethod	Cluster	RRSP_5	5
	Resource.resourceDesign.sampling.probabilityMethod	Cluster: Simple random	RRSP_6	6
	Resource.resourceDesign.sampling.probabilityMethod	Cluster: Stratified random	RRSP_7	7
	Resource.resourceDesign.sampling.probabilityMethod	Multistage	RRSP_8	8
	Resource.resourceDesign.sampling.nonProbabilityMethod	Availability	RRSN_1_0	0
	Resource.resourceDesign.sampling.nonProbabilityMethod	Purposive	RRSN_1_1	1
	Resource.resourceDesign.sampling.nonProbabilityMethod	Quota	RRSN_1_2	2
	Resource.resourceDesign.sampling.nonProbabilityMethod	Respondent-assisted	RRSN_1_3	3
	Resource.resourceDesign.dataSource.general	Administrative databases	RRDG_0	0
	Resource.resourceDesign.dataSource.general	Biological samples	RRDG_1	1
	Resource.resourceDesign.dataSource.general	Cognitive measurements	RRDG_2	2
	Resource.resourceDesign.dataSource.general	Genealogical records	RRDG_3	3
	Resource.resourceDesign.dataSource.general	Imaging data	RRDG_4	4
	Resource.resourceDesign.dataSource.general	Interview	RRDG_5	5
	Resource.resourceDesign.dataSource.general	Medical records	RRDG_6	6
	Resource.resourceDesign.dataSource.general	Omics technology	RRDG_7	7
	Resource.resourceDesign.dataSource.general	Other	RRDG_8	8
	Resource.resourceDesign.dataSource.general	Physiological/Biochemical measurements	RRDG_9	9
	Resource.resourceDesign.dataSource.general	Questionnaire	RRDG_10	10
	Resource.resourceDesign.dataSource.general	Registries	RRDG_11	11
	Resource.resourceDesign.dataSource.biosamples	Blood	RRDB_0	0
	Resource.resourceDesign.dataSource.biosamples	Buccal cells	RRDB_1	1
	Resource.resourceDesign.dataSource.biosamples	Cord blood	RRDB_2	2
	Resource.resourceDesign.dataSource.biosamples	DNA	RRDB_3	3
	Resource.resourceDesign.dataSource.biosamples	Faeces	RRDB_4	4
	Resource.resourceDesign.dataSource.biosamples	Hair	RRDB_5	5
	Resource.resourceDesign.dataSource.biosamples	Immortalized cell lines	RRDB_6	6
	Resource.resourceDesign.dataSource.biosamples	Isolated pathogen	RRDB_7	7
	Resource.resourceDesign.dataSource.biosamples	Nail	RRDB_8	8
	Resource.resourceDesign.dataSource.biosamples	Other biological samples	RRDB_9	9
	Resource.resourceDesign.dataSource.biosamples	Plasma	RRDB_10	10
	Resource.resourceDesign.dataSource.biosamples	RNA	RRDB_11	11
	Resource.resourceDesign.dataSource.biosamples	Saliva	RRDB_12	12
	Resource.resourceDesign.dataSource.biosamples	Serum	RRDB_13	13
	Resource.resourceDesign.dataSource.biosamples	Tissue (FFPE)	RRDB_14	14
	Resource.resourceDesign.dataSource.biosamples	Tissue (frozen)	RRDB_15	15
	Resource.resourceDesign.dataSource.biosamples	Urine	RRDB_16	16
	Resource.resourceDesign.dataSource.imaging	Computed tomography (CT)	RRDI_0	0
	Resource.resourceDesign.dataSource.imaging	Magnetic resonance imaging (MRI)	RRDI_1	1
	Resource.resourceDesign.dataSource.imaging	Other imaging data	RRDI_2	2
	Resource.resourceDesign.dataSource.imaging	Radiography (x-ray)	RRDI_3	3
	Resource.resourceDesign.dataSource.imaging	Ultrasound	RRDI_4	4
	Resource.resourceDesign.dataSource.omics	Biomarkers	RRDO_0	0
	Resource.resourceDesign.dataSource.omics	Genomics	RRDO_1	1
	Resource.resourceDesign.dataSource.omics	Metabolomics	RRDO_2	2
	Resource.resourceDesign.dataSource.omics	Other omics technology	RRDO_3	3
	Resource.resourceDesign.dataSource.omics	Proteomics	RRDO_4	4
	Resource.resourceDesign.dataSource.omics	Transcriptomics	RRDO_5	5
	Resource.resourceDesign.primaryPurpose	Treatment	RRP_1_0	0
	Resource.resourceDesign.primaryPurpose	Prevention	RRP_1_1	1
	Resource.resourceDesign.primaryPurpose	Prognostic	RRP_1_2	2
	Resource.resourceDesign.primaryPurpose	Diagnostic	RRP_1_3	3
	Resource.resourceDesign.primaryPurpose	Supportive care	RRP_1_4	4
	Resource.resourceDesign.primaryPurpose	Screening	RRP_1_5	5
	Resource.resourceDesign.primaryPurpose	Health services research	RRP_1_6	6
	Resource.resourceDesign.primaryPurpose	Basic science/Physiological study	RRP_1_7	7
	Resource.resourceDesign.primaryPurpose	Device feasibility	RRP_1_8	8
	Resource.resourceDesign.primaryPurpose	Pharmacogenetics	RRP_1_9	9
	Resource.resourceDesign.primaryPurpose	Pharmacogenomics	RRP_1_10	10
	Resource.resourceDesign.primaryPurpose	Health economics	RRP_1_11	11
	Resource.resourceDesign.primaryPurpose	Not applicable	RRP_1_12	12
	Resource.resourceDesign.primaryPurpose	Other	RRP_1_13	13
	Resource.resourceDesign.eligibilityCriteria.ageMin.timeUnit	Years	RREAT_0	0
	Resource.resourceDesign.eligibilityCriteria.ageMin.timeUnit	Months	RREAT_1	1
	Resource.resourceDesign.eligibilityCriteria.ageMin.timeUnit	Weeks	RREAT_2	2
	Resource.resourceDesign.eligibilityCriteria.ageMin.timeUnit	Days	RREAT_3	3
	Resource.resourceDesign.eligibilityCriteria.ageMin.timeUnit	Hours	RREAT_4	4
	Resource.resourceDesign.eligibilityCriteria.ageMin.timeUnit	Minutes	RREAT_5	5
	Resource.resourceDesign.eligibilityCriteria.ageMin.timeUnit	Weeks of gestation	RREAT_6	6
	Resource.resourceDesign.eligibilityCriteria.ageMax.timeUnit	Years	RREAT_1_0	0
	Resource.resourceDesign.eligibilityCriteria.ageMax.timeUnit	Months	RREAT_1_1	1
	Resource.resourceDesign.eligibilityCriteria.ageMax.timeUnit	Weeks	RREAT_1_2	2
	Resource.resourceDesign.eligibilityCriteria.ageMax.timeUnit	Days	RREAT_1_3	3
	Resource.resourceDesign.eligibilityCriteria.ageMax.timeUnit	Hours	RREAT_1_4	4
	Resource.resourceDesign.eligibilityCriteria.ageMax.timeUnit	Minutes	RREAT_1_5	5
	Resource.resourceDesign.eligibilityCriteria.ageMax.timeUnit	Weeks of gestation	RREAT_1_6	6
	Resource.resourceDesign.eligibilityCriteria.genders	Diverse	RREG_0	0
	Resource.resourceDesign.eligibilityCriteria.genders	Female	RREG_1	1
	Resource.resourceDesign.eligibilityCriteria.genders	Male	RREG_2	2
	Resource.resourceDesign.eligibilityCriteria.genders	Not applicable	RREG_3	3
	Resource.resourceDesign.arms.type	Experimental	RRAT_0	0
